OrderID,OrderDate,ProductID,CustomerID,StoreID,Quantity,UnitPrice,Discount,TotalSales,Cost,Profit,Year,Month,Day
O102945,2023-11-28,P0008,C00789,S011,1,22.28,0.0,22.28,11.14,11.14,2023,11,28
O109095,2023-11-28,P0063,C00536,S009,1,112.94,0.0,112.94,90.69,22.25,2023,11,28
O104040,2023-11-28,P0071,C00461,S001,1,9.68,0.05,9.2,7.38,1.82,2023,11,28
O108359,2023-11-28,P0052,C00792,S006,3,97.55,0.0,292.65,184.41,108.24,2023,11,28
O104970,2023-11-28,P0087,C00288,S009,1,463.9,0.0,463.9,253.65,210.25,2023,11,28
O106314,2023-11-28,P0076,C00165,S004,1,301.81,0.0,301.81,247.89,53.92,2023,11,28
O104022,2023-11-28,P0073,C00098,S001,1,36.7,0.15,31.2,18.22,12.98,2023,11,28
O107134,2023-11-28,P0003,C00295,S001,2,44.76,0.0,89.52,66.28,23.24,2023,11,28
O108351,2023-11-28,P0006,C00073,S005,2,74.01,0.0,148.02,86.16,61.86,2023,11,28
O100065,2023-11-28,P0041,C00402,S004,1,246.7,0.0,246.7,134.73,111.97,2023,11,28
O102318,2023-11-29,P0036,C01119,S008,1,15.34,0.05,14.57,8.29,6.28,2023,11,29
O111960,2023-11-29,P0057,C00313,S009,2,157.4,0.05,299.06,263.22,35.84,2023,11,29
O102069,2023-11-29,P0042,C00871,S004,1,9.86,0.05,9.37,6.23,3.14,2023,11,29
O110469,2023-11-29,P0066,C00182,S011,1,105.53,0.0,105.53,58.77,46.76,2023,11,29
O108122,2023-11-29,P0041,C00904,S004,4,246.7,0.1,888.12,538.92,349.2,2023,11,29
O110331,2023-11-29,P0064,C00130,S005,2,12.06,0.0,24.12,10.96,13.16,2023,11,29
O111856,2023-11-29,P0063,C00516,S005,4,112.94,0.0,451.76,362.76,89.0,2023,11,29
O106409,2023-11-29,P0047,C00984,S012,1,125.46,0.0,125.46,59.9,65.56,2023,11,29
O107053,2023-11-29,P0059,C00191,S011,4,10.64,0.05,40.43,30.8,9.63,2023,11,29
O105965,2023-11-29,P0054,C00959,S009,2,42.97,0.1,77.35,58.24,19.11,2023,11,29
O102352,2023-11-29,P0085,C00368,S011,2,34.17,0.0,68.34,55.0,13.34,2023,11,29
O105725,2023-11-29,P0036,C00665,S012,1,15.34,0.0,15.34,8.29,7.05,2023,11,29
O102327,2023-11-29,P0054,C00380,S011,5,42.97,0.0,214.85,145.6,69.25,2023,11,29
O105824,2023-11-29,P0013,C00044,S004,1,45.23,0.1,40.71,24.82,15.89,2023,11,29
O101038,2023-11-29,P0087,C01159,S006,1,463.9,0.2,371.12,253.65,117.47,2023,11,29
O106367,2023-11-30,P0067,C00167,S012,1,5.57,0.0,5.57,3.25,2.32,2023,11,30
O104838,2023-11-30,P0018,C01172,S005,1,34.43,0.0,34.43,26.49,7.94,2023,11,30
O101411,2023-11-30,P0066,C00086,S009,1,105.53,0.05,100.25,58.77,41.48,2023,11,30
O100054,2023-11-30,P0096,C00663,S008,1,63.84,0.0,63.84,35.05,28.79,2023,11,30
O106380,2023-11-30,P0007,C00069,S009,1,99.07,0.0,99.07,74.71,24.36,2023,11,30
O109415,2023-11-30,P0081,C00119,S006,1,143.09,0.0,143.09,110.0,33.09,2023,11,30
O111895,2023-11-30,P0085,C01080,S010,1,34.17,0.0,34.17,27.5,6.67,2023,11,30
O108712,2023-11-30,P0055,C00640,S006,1,24.74,0.0,24.74,17.48,7.26,2023,11,30
O100883,2023-11-30,P0092,C00248,S002,1,41.48,0.1,37.33,25.41,11.92,2023,11,30
O101690,2023-11-30,P0046,C01072,S005,1,69.45,0.0,69.45,42.58,26.87,2023,11,30
O104474,2023-11-30,P0066,C00982,S002,1,105.53,0.1,94.98,58.77,36.21,2023,11,30
O106323,2023-11-30,P0056,C00404,S008,1,20.73,0.1,18.66,16.75,1.91,2023,11,30
O107737,2023-11-30,P0073,C00152,S011,1,36.7,0.0,36.7,18.22,18.48,2023,11,30
O100738,2023-11-30,P0014,C01088,S003,2,13.14,0.0,26.28,12.26,14.02,2023,11,30
O111293,2023-11-30,P0045,C00860,S004,1,131.19,0.0,131.19,106.88,24.31,2023,11,30
O108354,2023-12-01,P0017,C00600,S007,1,25.27,0.05,24.01,17.77,6.24,2023,12,1
O105588,2023-12-01,P0079,C01192,S001,2,120.53,0.0,241.06,186.2,54.86,2023,12,1
O100794,2023-12-01,P0082,C00684,S002,4,28.43,0.0,113.72,86.92,26.8,2023,12,1
O106527,2023-12-01,P0067,C00147,S007,1,5.57,0.0,5.57,3.25,2.32,2023,12,1
O111899,2023-12-01,P0067,C00232,S005,1,5.57,0.0,5.57,3.25,2.32,2023,12,1
O104485,2023-12-01,P0013,C00647,S009,3,45.23,0.0,135.69,74.46,61.23,2023,12,1
O104748,2023-12-01,P0017,C00982,S007,3,25.27,0.0,75.81,53.31,22.5,2023,12,1
O109059,2023-12-01,P0012,C01047,S007,1,88.36,0.15,75.11,62.9,12.21,2023,12,1
O101460,2023-12-01,P0095,C01003,S012,1,118.84,0.0,118.84,78.17,40.67,2023,12,1
O100991,2023-12-01,P0028,C00744,S008,2,453.33,0.1,815.99,507.92,308.07,2023,12,1
O109725,2023-12-01,P0041,C00921,S002,1,246.7,0.0,246.7,134.73,111.97,2023,12,1
O109872,2023-12-01,P0006,C00186,S012,1,74.01,0.15,62.91,43.08,19.83,2023,12,1
O107336,2023-12-01,P0053,C00141,S010,2,51.37,0.05,97.6,64.54,33.06,2023,12,1
O109645,2023-12-01,P0090,C00743,S008,2,575.16,0.0,1150.32,751.46,398.86,2023,12,1
O100909,2023-12-01,P0070,C00606,S006,1,27.07,0.15,23.01,14.25,8.76,2023,12,1
O103350,2023-12-01,P0088,C01031,S001,3,5.57,0.0,16.71,12.93,3.78,2023,12,1
O105214,2023-12-01,P0094,C01005,S002,1,21.21,0.1,19.09,12.17,6.92,2023,12,1
O106470,2023-12-01,P0019,C00622,S006,1,138.62,0.1,124.76,68.15,56.61,2023,12,1
O108218,2023-12-01,P0001,C00460,S004,1,132.87,0.0,132.87,107.4,25.47,2023,12,1
O108472,2023-12-01,P0019,C00297,S012,1,138.62,0.1,124.76,68.15,56.61,2023,12,1
O109814,2023-12-01,P0003,C01198,S006,2,44.76,0.2,71.62,66.28,5.34,2023,12,1
O109569,2023-12-01,P0051,C00900,S005,2,32.14,0.0,64.28,32.04,32.24,2023,12,1
O105756,2023-12-01,P0011,C01036,S007,2,713.82,0.0,1427.64,903.66,523.98,2023,12,1
O108339,2023-12-01,P0016,C00535,S001,2,547.4,0.05,1040.06,794.82,245.24,2023,12,1
O111621,2023-12-02,P0007,C01198,S003,4,99.07,0.0,396.28,298.84,97.44,2023,12,2
O108520,2023-12-02,P0093,C00858,S012,1,13.08,0.0,13.08,9.16,3.92,2023,12,2
O110167,2023-12-02,P0090,C01051,S003,3,575.16,0.15,1466.66,1127.19,339.47,2023,12,2
O106421,2023-12-02,P0015,C00748,S002,1,36.03,0.05,34.23,18.61,15.62,2023,12,2
O111011,2023-12-02,P0049,C00504,S006,2,366.28,0.0,732.56,345.42,387.14,2023,12,2
O106917,2023-12-02,P0054,C00104,S012,1,42.97,0.0,42.97,29.12,13.85,2023,12,2
O110438,2023-12-02,P0027,C00556,S004,1,55.97,0.0,55.97,29.57,26.4,2023,12,2
O100567,2023-12-02,P0086,C00820,S012,1,310.61,0.0,310.61,159.69,150.92,2023,12,2
O107563,2023-12-02,P0062,C00167,S002,3,39.06,0.1,105.46,53.55,51.91,2023,12,2
O106551,2023-12-02,P0096,C00401,S009,1,63.84,0.0,63.84,35.05,28.79,2023,12,2
O111819,2023-12-02,P0007,C00157,S003,1,99.07,0.1,89.16,74.71,14.45,2023,12,2
O106749,2023-12-02,P0021,C00643,S011,2,25.8,0.1,46.44,25.14,21.3,2023,12,2
O111900,2023-12-02,P0009,C00517,S006,10,8.02,0.05,76.19,60.9,15.29,2023,12,2
O111646,2023-12-02,P0021,C00633,S008,3,25.8,0.05,73.53,37.71,35.82,2023,12,2
O108272,2023-12-02,P0097,C01109,S008,3,8.15,0.0,24.45,16.47,7.98,2023,12,2
O103225,2023-12-02,P0070,C00502,S002,10,27.07,0.1,243.63,142.5,101.13,2023,12,2
O100172,2023-12-03,P0097,C00791,S012,2,8.15,0.0,16.3,10.98,5.32,2023,12,3
O100832,2023-12-03,P0064,C00040,S009,1,12.06,0.05,11.46,5.48,5.98,2023,12,3
O102863,2023-12-03,P0053,C00879,S011,2,51.37,0.1,92.47,64.54,27.93,2023,12,3
O105273,2023-12-03,P0064,C01023,S009,1,12.06,0.0,12.06,5.48,6.58,2023,12,3
O104545,2023-12-03,P0076,C00055,S011,1,301.81,0.0,301.81,247.89,53.92,2023,12,3
O106974,2023-12-03,P0058,C00598,S009,2,123.22,0.2,197.15,118.94,78.21,2023,12,3
O100761,2023-12-03,P0092,C00474,S007,2,41.48,0.0,82.96,50.82,32.14,2023,12,3
O100393,2023-12-03,P0064,C00248,S007,2,12.06,0.0,24.12,10.96,13.16,2023,12,3
O109996,2023-12-03,P0056,C00329,S003,2,20.73,0.1,37.31,33.5,3.81,2023,12,3
O101090,2023-12-03,P0069,C00375,S002,3,85.27,0.0,255.81,197.58,58.23,2023,12,3
O109661,2023-12-03,P0051,C00334,S010,2,32.14,0.0,64.28,32.04,32.24,2023,12,3
O110005,2023-12-03,P0087,C00880,S009,5,463.9,0.0,2319.5,1268.25,1051.25,2023,12,3
O105836,2023-12-03,P0049,C00286,S006,1,366.28,0.0,366.28,172.71,193.57,2023,12,3
O103310,2023-12-03,P0034,C00589,S001,4,84.19,0.15,286.25,276.16,10.09,2023,12,3
O100471,2023-12-03,P0052,C01199,S003,3,97.55,0.0,292.65,184.41,108.24,2023,12,3
O106739,2023-12-03,P0026,C00181,S001,1,325.3,0.1,292.77,181.38,111.39,2023,12,3
O107038,2023-12-03,P0032,C00499,S012,1,62.15,0.1,55.94,45.29,10.65,2023,12,3
O106257,2023-12-03,P0037,C00824,S003,5,61.48,0.0,307.4,240.5,66.9,2023,12,3
O102000,2023-12-03,P0098,C01170,S005,2,37.83,0.0,75.66,58.0,17.66,2023,12,3
O100316,2023-12-04,P0004,C00490,S012,2,29.55,0.0,59.1,28.96,30.14,2023,12,4
O100673,2023-12-04,P0022,C00804,S008,1,42.03,0.0,42.03,30.14,11.89,2023,12,4
O104896,2023-12-04,P0041,C00418,S008,2,246.7,0.0,493.4,269.46,223.94,2023,12,4
O101829,2023-12-04,P0075,C00281,S002,2,10.1,0.0,20.2,14.98,5.22,2023,12,4
O106062,2023-12-04,P0034,C00608,S003,3,84.19,0.1,227.31,207.12,20.19,2023,12,4
O104171,2023-12-04,P0034,C00341,S008,1,84.19,0.0,84.19,69.04,15.15,2023,12,4
O103422,2023-12-04,P0083,C00521,S010,1,85.03,0.05,80.78,44.79,35.99,2023,12,4
O110624,2023-12-04,P0070,C00538,S004,2,27.07,0.05,51.43,28.5,22.93,2023,12,4
O106175,2023-12-04,P0066,C00517,S003,2,105.53,0.15,179.4,117.54,61.86,2023,12,4
O105119,2023-12-05,P0062,C00953,S008,3,39.06,0.05,111.32,53.55,57.77,2023,12,5
O107253,2023-12-05,P0100,C00123,S009,1,142.46,0.0,142.46,91.14,51.32,2023,12,5
O100745,2023-12-05,P0021,C00265,S011,1,25.8,0.1,23.22,12.57,10.65,2023,12,5
O111248,2023-12-05,P0016,C00318,S007,3,547.4,0.05,1560.09,1192.23,367.86,2023,12,5
O106500,2023-12-05,P0045,C00707,S004,1,131.19,0.05,124.63,106.88,17.75,2023,12,5
O105140,2023-12-05,P0068,C00136,S003,1,100.31,0.0,100.31,81.38,18.93,2023,12,5
O106075,2023-12-05,P0014,C01070,S010,2,13.14,0.0,26.28,12.26,14.02,2023,12,5
O104131,2023-12-05,P0076,C00289,S006,3,301.81,0.1,814.89,743.67,71.22,2023,12,5
O105185,2023-12-05,P0004,C01132,S008,3,29.55,0.0,88.65,43.44,45.21,2023,12,5
O111955,2023-12-05,P0031,C01163,S012,1,104.43,0.0,104.43,64.18,40.25,2023,12,5
O111668,2023-12-05,P0051,C00259,S003,1,32.14,0.0,32.14,16.02,16.12,2023,12,5
O109642,2023-12-05,P0094,C00890,S008,2,21.21,0.0,42.42,24.34,18.08,2023,12,5
O101380,2023-12-05,P0016,C00514,S008,2,547.4,0.05,1040.06,794.82,245.24,2023,12,5
O107999,2023-12-05,P0082,C00658,S008,1,28.43,0.0,28.43,21.73,6.7,2023,12,5
O107509,2023-12-05,P0072,C00093,S012,1,149.26,0.0,149.26,69.51,79.75,2023,12,5
O109759,2023-12-05,P0032,C00288,S012,10,62.15,0.05,590.42,452.9,137.52,2023,12,5
O110539,2023-12-05,P0036,C00476,S003,3,15.34,0.0,46.02,24.87,21.15,2023,12,5
O109588,2023-12-05,P0033,C00673,S009,2,47.81,0.1,86.06,62.42,23.64,2023,12,5
O106674,2023-12-06,P0089,C00892,S008,1,39.28,0.0,39.28,18.15,21.13,2023,12,6
O107816,2023-12-06,P0046,C00642,S002,1,69.45,0.0,69.45,42.58,26.87,2023,12,6
O101102,2023-12-06,P0093,C01158,S005,1,13.08,0.15,11.12,9.16,1.96,2023,12,6
O108228,2023-12-06,P0053,C00090,S010,2,51.37,0.0,102.74,64.54,38.2,2023,12,6
O102190,2023-12-06,P0070,C01043,S004,3,27.07,0.0,81.21,42.75,38.46,2023,12,6
O107285,2023-12-06,P0045,C00267,S007,1,131.19,0.0,131.19,106.88,24.31,2023,12,6
O103871,2023-12-06,P0081,C01021,S004,1,143.09,0.0,143.09,110.0,33.09,2023,12,6
O103704,2023-12-06,P0008,C00522,S007,1,22.28,0.05,21.17,11.14,10.03,2023,12,6
O102723,2023-12-06,P0037,C00914,S001,1,61.48,0.1,55.33,48.1,7.23,2023,12,6
O111770,2023-12-06,P0056,C00411,S011,1,20.73,0.0,20.73,16.75,3.98,2023,12,6
O104923,2023-12-06,P0089,C00636,S010,1,39.28,0.0,39.28,18.15,21.13,2023,12,6
O109687,2023-12-06,P0068,C00361,S007,1,100.31,0.0,100.31,81.38,18.93,2023,12,6
O102054,2023-12-06,P0010,C00913,S011,1,14.81,0.05,14.07,12.15,1.92,2023,12,6
O100488,2023-12-06,P0076,C00216,S005,1,301.81,0.0,301.81,247.89,53.92,2023,12,6
O106010,2023-12-06,P0059,C00487,S009,2,10.64,0.1,19.15,15.4,3.75,2023,12,6
O109543,2023-12-06,P0031,C00317,S004,3,104.43,0.0,313.29,192.54,120.75,2023,12,6
O100464,2023-12-06,P0096,C00534,S002,1,63.84,0.1,57.46,35.05,22.41,2023,12,6
O110947,2023-12-06,P0042,C00306,S003,1,9.86,0.15,8.38,6.23,2.15,2023,12,6
O108863,2023-12-06,P0062,C00127,S009,3,39.06,0.05,111.32,53.55,57.77,2023,12,6
O102427,2023-12-06,P0054,C00970,S009,1,42.97,0.0,42.97,29.12,13.85,2023,12,6
O101476,2023-12-07,P0024,C00029,S005,1,722.65,0.0,722.65,423.58,299.07,2023,12,7
O109914,2023-12-07,P0036,C00899,S002,5,15.34,0.1,69.03,41.45,27.58,2023,12,7
O109936,2023-12-07,P0003,C00177,S008,1,44.76,0.05,42.52,33.14,9.38,2023,12,7
O110688,2023-12-07,P0099,C00298,S006,1,5.01,0.1,4.51,2.77,1.74,2023,12,7
O105331,2023-12-07,P0072,C00366,S009,1,149.26,0.1,134.33,69.51,64.82,2023,12,7
O107933,2023-12-07,P0002,C00953,S011,1,130.95,0.1,117.85,100.06,17.79,2023,12,7
O103612,2023-12-07,P0052,C00247,S007,1,97.55,0.0,97.55,61.47,36.08,2023,12,7
O111997,2023-12-07,P0001,C00255,S004,1,132.87,0.1,119.58,107.4,12.18,2023,12,7
O109833,2023-12-07,P0042,C00103,S004,5,9.86,0.0,49.3,31.15,18.15,2023,12,7
O108669,2023-12-07,P0041,C00609,S008,3,246.7,0.05,703.09,404.19,298.9,2023,12,7
O101045,2023-12-07,P0019,C00436,S006,1,138.62,0.0,138.62,68.15,70.47,2023,12,7
O105017,2023-12-07,P0041,C00453,S012,1,246.7,0.0,246.7,134.73,111.97,2023,12,7
O104905,2023-12-08,P0030,C01075,S005,1,41.4,0.0,41.4,25.21,16.19,2023,12,8
O106475,2023-12-08,P0094,C00355,S004,2,21.21,0.0,42.42,24.34,18.08,2023,12,8
O107069,2023-12-08,P0090,C00459,S005,10,575.16,0.15,4888.86,3757.3,1131.56,2023,12,8
O100670,2023-12-08,P0018,C00386,S001,2,34.43,0.0,68.86,52.98,15.88,2023,12,8
O101560,2023-12-08,P0100,C00315,S008,2,142.46,0.0,284.92,182.28,102.64,2023,12,8
O102530,2023-12-08,P0018,C00317,S008,1,34.43,0.2,27.54,26.49,1.05,2023,12,8
O106445,2023-12-08,P0026,C00504,S004,2,325.3,0.0,650.6,362.76,287.84,2023,12,8
O106337,2023-12-08,P0062,C00537,S006,1,39.06,0.15,33.2,17.85,15.35,2023,12,8
O110476,2023-12-08,P0082,C00536,S001,1,28.43,0.0,28.43,21.73,6.7,2023,12,8
O103537,2023-12-08,P0026,C00220,S004,1,325.3,0.05,309.03,181.38,127.65,2023,12,8
O105537,2023-12-08,P0006,C00269,S008,1,74.01,0.0,74.01,43.08,30.93,2023,12,8
O101190,2023-12-08,P0054,C00676,S007,2,42.97,0.15,73.05,58.24,14.81,2023,12,8
O103864,2023-12-08,P0045,C01087,S002,2,131.19,0.0,262.38,213.76,48.62,2023,12,8
O111038,2023-12-08,P0024,C00653,S008,2,722.65,0.0,1445.3,847.16,598.14,2023,12,8
O101833,2023-12-08,P0060,C00687,S005,1,80.71,0.0,80.71,51.25,29.46,2023,12,8
O103664,2023-12-08,P0067,C01116,S011,1,5.57,0.0,5.57,3.25,2.32,2023,12,8
O110180,2023-12-08,P0076,C00877,S008,1,301.81,0.0,301.81,247.89,53.92,2023,12,8
O110211,2023-12-08,P0061,C00661,S012,2,86.94,0.0,173.88,92.8,81.08,2023,12,8
O111884,2023-12-08,P0007,C01141,S005,1,99.07,0.0,99.07,74.71,24.36,2023,12,8
O100336,2023-12-08,P0093,C00472,S008,2,13.08,0.1,23.54,18.32,5.22,2023,12,8
O109705,2023-12-08,P0025,C00789,S004,2,18.6,0.05,35.34,28.18,7.16,2023,12,8
O108516,2023-12-08,P0088,C00721,S008,1,5.57,0.0,5.57,4.31,1.26,2023,12,8
O102471,2023-12-08,P0061,C00882,S008,1,86.94,0.0,86.94,46.4,40.54,2023,12,8
O110233,2023-12-09,P0081,C00894,S010,4,143.09,0.0,572.36,440.0,132.36,2023,12,9
O111027,2023-12-09,P0020,C01165,S011,2,30.45,0.0,60.9,41.18,19.72,2023,12,9
O102181,2023-12-09,P0084,C00586,S008,3,17.53,0.0,52.59,42.33,10.26,2023,12,9
O108470,2023-12-09,P0029,C01025,S012,1,93.75,0.0,93.75,68.76,24.99,2023,12,9
O109564,2023-12-09,P0038,C00813,S009,10,42.19,0.0,421.9,293.1,128.8,2023,12,9
O100328,2023-12-09,P0013,C00432,S005,2,45.23,0.0,90.46,49.64,40.82,2023,12,9
O105484,2023-12-09,P0079,C00772,S010,1,120.53,0.05,114.5,93.1,21.4,2023,12,9
O102481,2023-12-09,P0037,C01176,S007,2,61.48,0.0,122.96,96.2,26.76,2023,12,9
O108709,2023-12-09,P0086,C00977,S008,1,310.61,0.0,310.61,159.69,150.92,2023,12,9
O105939,2023-12-09,P0030,C00843,S001,3,41.4,0.0,124.2,75.63,48.57,2023,12,9
O104166,2023-12-09,P0065,C00349,S004,3,776.21,0.0,2328.63,1156.62,1172.01,2023,12,9
O109886,2023-12-09,P0063,C01023,S012,1,112.94,0.0,112.94,90.69,22.25,2023,12,9
O100305,2023-12-09,P0047,C00198,S010,2,125.46,0.0,250.92,119.8,131.12,2023,12,9
O111389,2023-12-09,P0057,C00163,S001,1,157.4,0.1,141.66,131.61,10.05,2023,12,9
O103619,2023-12-09,P0086,C01101,S003,1,310.61,0.0,310.61,159.69,150.92,2023,12,9
O107633,2023-12-10,P0094,C00958,S007,1,21.21,0.0,21.21,12.17,9.04,2023,12,10
O103081,2023-12-10,P0040,C00378,S008,4,25.25,0.0,101.0,66.12,34.88,2023,12,10
O103001,2023-12-10,P0100,C00460,S002,2,142.46,0.1,256.43,182.28,74.15,2023,12,10
O102680,2023-12-10,P0050,C00615,S012,1,9.87,0.05,9.38,4.74,4.64,2023,12,10
O103649,2023-12-10,P0095,C00018,S002,1,118.84,0.0,118.84,78.17,40.67,2023,12,10
O104751,2023-12-10,P0046,C00584,S012,2,69.45,0.05,131.96,85.16,46.8,2023,12,10
O111630,2023-12-10,P0061,C00266,S005,2,86.94,0.0,173.88,92.8,81.08,2023,12,10
O109102,2023-12-10,P0037,C00830,S006,1,61.48,0.0,61.48,48.1,13.38,2023,12,10
O104488,2023-12-10,P0037,C00393,S007,4,61.48,0.1,221.33,192.4,28.93,2023,12,10
O105678,2023-12-10,P0018,C00352,S009,1,34.43,0.0,34.43,26.49,7.94,2023,12,10
O100467,2023-12-10,P0074,C00146,S002,1,106.15,0.15,90.23,69.24,20.99,2023,12,10
O111092,2023-12-10,P0052,C01085,S005,1,97.55,0.2,78.04,61.47,16.57,2023,12,10
O107953,2023-12-10,P0049,C01110,S011,1,366.28,0.0,366.28,172.71,193.57,2023,12,10
O101053,2023-12-10,P0085,C00187,S001,2,34.17,0.0,68.34,55.0,13.34,2023,12,10
O102145,2023-12-11,P0053,C00983,S012,2,51.37,0.0,102.74,64.54,38.2,2023,12,11
O109722,2023-12-11,P0088,C01098,S010,2,5.57,0.2,8.91,8.62,0.29,2023,12,11
O110471,2023-12-11,P0055,C00304,S010,1,24.74,0.1,22.27,17.48,4.79,2023,12,11
O105485,2023-12-11,P0004,C00327,S008,1,29.55,0.0,29.55,14.48,15.07,2023,12,11
O104627,2023-12-11,P0012,C00969,S012,1,88.36,0.0,88.36,62.9,25.46,2023,12,11
O104626,2023-12-11,P0045,C00490,S003,1,131.19,0.0,131.19,106.88,24.31,2023,12,11
O111351,2023-12-11,P0048,C00820,S002,1,113.33,0.15,96.33,82.55,13.78,2023,12,11
O104351,2023-12-11,P0079,C00204,S009,1,120.53,0.0,120.53,93.1,27.43,2023,12,11
O100635,2023-12-11,P0016,C00935,S001,4,547.4,0.2,1751.68,1589.64,162.04,2023,12,11
O101367,2023-12-11,P0006,C00081,S011,2,74.01,0.1,133.22,86.16,47.06,2023,12,11
O111822,2023-12-12,P0087,C00163,S005,1,463.9,0.0,463.9,253.65,210.25,2023,12,12
O111685,2023-12-12,P0024,C00459,S008,1,722.65,0.05,686.52,423.58,262.94,2023,12,12
O109137,2023-12-12,P0092,C00256,S004,1,41.48,0.0,41.48,25.41,16.07,2023,12,12
O111973,2023-12-12,P0023,C00597,S009,1,818.22,0.1,736.4,630.15,106.25,2023,12,12
O111093,2023-12-12,P0073,C00034,S006,2,36.7,0.0,73.4,36.44,36.96,2023,12,12
O111975,2023-12-12,P0055,C00348,S007,2,24.74,0.0,49.48,34.96,14.52,2023,12,12
O111109,2023-12-12,P0077,C00909,S006,2,130.07,0.1,234.13,215.3,18.83,2023,12,12
O108817,2023-12-12,P0010,C01165,S003,1,14.81,0.0,14.81,12.15,2.66,2023,12,12
O106789,2023-12-12,P0030,C00865,S001,2,41.4,0.0,82.8,50.42,32.38,2023,12,12
O109207,2023-12-12,P0018,C00732,S009,1,34.43,0.1,30.99,26.49,4.5,2023,12,12
O106790,2023-12-12,P0085,C00384,S003,1,34.17,0.05,32.46,27.5,4.96,2023,12,12
O105766,2023-12-12,P0033,C00841,S008,2,47.81,0.05,90.84,62.42,28.42,2023,12,12
O110715,2023-12-12,P0046,C00575,S008,1,69.45,0.0,69.45,42.58,26.87,2023,12,12
O105509,2023-12-12,P0081,C00309,S009,1,143.09,0.0,143.09,110.0,33.09,2023,12,12
O107736,2023-12-12,P0036,C00825,S004,2,15.34,0.0,30.68,16.58,14.1,2023,12,12
O100977,2023-12-12,P0027,C01014,S008,1,55.97,0.0,55.97,29.57,26.4,2023,12,12
O101575,2023-12-12,P0098,C00997,S006,1,37.83,0.1,34.05,29.0,5.05,2023,12,12
O107926,2023-12-12,P0100,C00869,S009,1,142.46,0.0,142.46,91.14,51.32,2023,12,12
O105041,2023-12-12,P0016,C00192,S012,2,547.4,0.05,1040.06,794.82,245.24,2023,12,12
O105713,2023-12-12,P0073,C00924,S002,3,36.7,0.1,99.09,54.66,44.43,2023,12,12
O110042,2023-12-12,P0042,C00235,S002,1,9.86,0.1,8.87,6.23,2.64,2023,12,12
O103369,2023-12-12,P0097,C00073,S004,1,8.15,0.0,8.15,5.49,2.66,2023,12,12
O104386,2023-12-12,P0096,C00681,S009,1,63.84,0.0,63.84,35.05,28.79,2023,12,12
O109076,2023-12-12,P0054,C00907,S004,1,42.97,0.0,42.97,29.12,13.85,2023,12,12
O108153,2023-12-12,P0074,C01000,S009,1,106.15,0.0,106.15,69.24,36.91,2023,12,12
O109906,2023-12-12,P0046,C01154,S008,2,69.45,0.1,125.01,85.16,39.85,2023,12,12
O107091,2023-12-12,P0091,C00567,S001,1,35.24,0.1,31.72,18.67,13.05,2023,12,12
O105690,2023-12-12,P0070,C00218,S007,4,27.07,0.0,108.28,57.0,51.28,2023,12,12
O101364,2023-12-12,P0043,C00173,S011,1,11.09,0.0,11.09,5.81,5.28,2023,12,12
O102615,2023-12-12,P0039,C01161,S002,1,47.6,0.15,40.46,32.53,7.93,2023,12,12
O107386,2023-12-12,P0042,C00194,S005,2,9.86,0.05,18.73,12.46,6.27,2023,12,12
O107772,2023-12-12,P0074,C01176,S012,1,106.15,0.0,106.15,69.24,36.91,2023,12,12
O104162,2023-12-13,P0057,C00569,S001,2,157.4,0.1,283.32,263.22,20.1,2023,12,13
O108192,2023-12-13,P0099,C00907,S010,1,5.01,0.1,4.51,2.77,1.74,2023,12,13
O107396,2023-12-13,P0076,C00736,S007,1,301.81,0.1,271.63,247.89,23.74,2023,12,13
O101631,2023-12-13,P0060,C00608,S005,1,80.71,0.1,72.64,51.25,21.39,2023,12,13
O111584,2023-12-13,P0004,C01065,S005,5,29.55,0.0,147.75,72.4,75.35,2023,12,13
O107831,2023-12-13,P0076,C00321,S003,2,301.81,0.05,573.44,495.78,77.66,2023,12,13
O109797,2023-12-13,P0058,C00162,S007,2,123.22,0.0,246.44,118.94,127.5,2023,12,13
O102417,2023-12-13,P0087,C00832,S003,4,463.9,0.05,1762.82,1014.6,748.22,2023,12,13
O110114,2023-12-13,P0052,C00857,S010,1,97.55,0.0,97.55,61.47,36.08,2023,12,13
O108380,2023-12-13,P0018,C00820,S007,2,34.43,0.0,68.86,52.98,15.88,2023,12,13
O101972,2023-12-13,P0006,C00292,S007,1,74.01,0.2,59.21,43.08,16.13,2023,12,13
O100532,2023-12-13,P0099,C00870,S001,1,5.01,0.0,5.01,2.77,2.24,2023,12,13
O104881,2023-12-14,P0030,C00823,S004,1,41.4,0.0,41.4,25.21,16.19,2023,12,14
O106055,2023-12-14,P0021,C00080,S005,1,25.8,0.0,25.8,12.57,13.23,2023,12,14
O105624,2023-12-14,P0035,C00862,S008,1,21.89,0.0,21.89,12.25,9.64,2023,12,14
O107318,2023-12-14,P0017,C00103,S012,2,25.27,0.05,48.01,35.54,12.47,2023,12,14
O107881,2023-12-14,P0051,C00508,S002,1,32.14,0.1,28.93,16.02,12.91,2023,12,14
O100517,2023-12-14,P0031,C01100,S004,1,104.43,0.0,104.43,64.18,40.25,2023,12,14
O100387,2023-12-14,P0097,C00566,S009,1,8.15,0.15,6.93,5.49,1.44,2023,12,14
O106505,2023-12-14,P0067,C00609,S007,10,5.57,0.0,55.7,32.5,23.2,2023,12,14
